"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"616250618","","neathmickey","neathmickey","https://www.tripadvisor.co.uk/Profile/neathmickey","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","No","4","","Nice hotel","Just stayed for one night on the 11th sept 2018. The hotel is a nice comfortable hotel and ideal for a short stay. We enjoyed the breakfast with plenty of choice.
We didn’t eat in the restaurant as we tried it last year and found the menu limited and service not great.

Downside of the hotel was the noise from the plumbing and the air conditioner was noisy with what seemed to be relays clicking in and out on a regular basis.

We do find that getting heavy cases to the hotel can be quite hard especially as we are in our late sixties. However we found that if you go to long stay car park stop G which is opposite the main entrance you are allowed to take the shuttle bus back and forth, this was a huge benefit.
","1","","2018-09-30","2018-09-13","2018-09-13","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r616250618-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"616218503","","Sally","salshaw","https://www.tripadvisor.co.uk/Profile/salshaw","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","Plymouth","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Pre flight airport hotel stay at Hampton by at Hilton at Bristol,","Excellent stay, early complimentary breakfast from 04am was brilliant,especially as my husband is type 1 diabetic so this set him up for the journey. 82 yr old parentsfound it all very comfortable & relaxing. Bar meals the night before good quality and reasonable prices.","0","","2018-09-30","2018-09-13","2018-09-13","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r616218503-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"616199530","","Sharlotte C","SharlotteC","https://www.tripadvisor.co.uk/Profile/SharlotteC","https://media-cdn.tripadvisor.com/media/photo-s/02/7b/f8/c0/sharlotte-c.jpg","Trowbridge","No","5","","Excellent and lovely staff ","We stayed here for 1 night as we had a very early flight the following day, it was very easy to find, upon arrival we were greeted by an extremely helpful and very friendly young girl we didn’t get her name but she wore glasses and what looked like a very very light tint of purple/ silver tone to her hair she was fantastic and very knowledgeable she answered all our questions and with a smile. Our room was lovely the shower was fab too. We didn’t eat here so can’t comment on the food unfortunately. We parked in the silver zone car park and was a free shuttle bus that took us back to the hotel. We would most definitely use this hotel again. Thank you :) ","0","","2018-09-30","2018-09-13","2018-09-13","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r616199530-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"616123778","","CyprusRich","CyprusRich","https://www.tripadvisor.co.uk/Profile/CyprusRich","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Poole","No","4","Location: 5
Service: 4
Sleep Quality: 5","Convenient to Airport","Have used this hotel several times and have always found it to be very good.
The reception staff are all very pleasant and efficient and always with a smile.
The rooms I have always found to be clean and comfortable with very little
noise from the airport.Breakfast selection is very good from continental to full english.
I will be using Hampton again next year.","0","","2018-08-31","2018-09-13","2018-09-12","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r616123778-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"615893009","","cosullivan2018","cosullivan2018","https://www.tripadvisor.co.uk/Profile/cosullivan2018","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Aberdeen","No","4","","Convenient hotel right beside the airport with good food","Stayed here on a recent business trip as I had an early flight.  Comfortable room with a nice work area.  Had a chicken curry in the evening which was good.  Staff were nice and friendly.  Handy as it’s right beside the hire car drop off and walking distance to departures. Only issue is the walk way is not covered.  Breakfast is your standard hotel fare, opens at 4am which is good.","0","","2018-09-30","2018-09-12","2018-09-12","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r615893009-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"615740985","","Devonheaven77","Devonheaven77","https://www.tripadvisor.co.uk/Profile/Devonheaven77","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Exeter","No","3","","Nice hotel shame about the food & service","Checked in for one night before an early flight the following morning. Room was lovely, comfortable and very clean, couldn’t have faulted it. However this was soon let down by the restaurant (if you could call it that) there were very few poor choices of simple but expensive bar snacks, we chose Nachos which were appalling, sloppy and cold and drenched in what appeared to be tomato ketchup rather than a proper salsa. Didn’t bother ordering anything else as the only choice was burgers and the table next to us were complaining to the waitress about their burgers. The bar staff were very slow with our drinks because they were so busy gossiping amongst themselves, our expensive cocktails were eventually delivered to our table which the waitress then spilled all over the place with no apology, no offer of clearing up the mess or topping up the cocktails that she spilled. When going to the bar again I was asked if I knew what measurement my Baileys should be !!  Clearly inexperienced and lacking in training, pretty disappointing for what we spent. ","0","","2018-09-30","2018-09-11","2018-09-11","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r615740985-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"615235529","","barry c","barryc601","https://www.tripadvisor.co.uk/Profile/barryc601","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/67/avatar045.jpg","Portsmouth","No","4","","Quick Stopover","We only stayed over for one night but the stay was perfect.  Late night bar, easy and fast check in and good customer service. Beds super comfortable and air con was great.
Breakfast was very good and easily accessible.  Particularly impressed by the pour your own waffles.  
Very close to the airport, easy to find and perfect for a one night stopover.  The only negative is that considering the price of booking the room one nights parking is very expensive our advice is consider staying one extra night in the long stay car park.
Overall a lovely nights stay.","2","","2018-08-31","2018-09-09","2018-09-09","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r615235529-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"615064936","","darren h","791darrenh","https://www.tripadvisor.co.uk/Profile/791darrenh","https://media-cdn.tripadvisor.com/media/photo-o/06/97/d4/5f/darren-h.jpg","Plymouth","No","5","","A great way to start your holiday","My wife and I stayed here the night before we departed for Orlando and we woke feel refreshed and ready to go. Even though we had an early start we still were able to get breakfast (continental).
The hotel is clean and tidy with helpful and friendly staff, there is a nice bar area which serves light bites. If you want a proper meal you would have to go outside the hotel. 
The rooms are spacious and kept clean and tidy. 
The hotel is only a few minutes walk from departures which is very handy.

Thank you making the start of holiday so enjoyable.","0","","2018-08-31","2018-09-09","2018-09-09","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r615064936-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"615055210","","Rebecca W","rebeccawoodss","https://www.tripadvisor.co.uk/Profile/rebeccawoodss","https://media-cdn.tripadvisor.com/media/photo-o/17/fd/54/89/caption.jpg","Southampton","No","5","","Was in bed 30 mins after landing! ","So conveniently located. Very clean, modern hotel. Only problem was carrying my overweight suitcase down stairs on the way to the hotel entrance. Very close to the airport though. Room was very very clean and everything was working. Shower was great although drain was a little blocked. Asked for late check out as I’m silver hhonors member and this was very good. Make sure you’re not late for breakfast as they close the doors on the dot of closing time, can’t even top up your coffee. Thanks for a great, relaxing stay. ","1","","2018-09-30","2018-09-09","2018-09-09","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r615055210-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"615026973","","Andrea B","W3639XUandreab","https://www.tripadvisor.co.uk/Profile/W3639XUandreab","https://media-cdn.tripadvisor.com/media/photo-s/14/88/db/58/andrea-b.jpg","Gloucestershire","No","5","Rooms: 5
Cleanliness: 5
Service: 5","Great Airport Hotel","The hotel is perfectly geared for the airport.  It's a short walk from the main car parks, check in was quick and friendly and the room was comfortable and had everything we needed.
The bar food was suprisingly good and not overly expensive.  Continental breakfast is available from 4 am which is great for early flights.
Parking is chargeable so we added an extra night onto our airport holiday parking. 
Highly recommended.","3","","2018-09-30","2018-09-09","2018-09-09","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r615026973-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"614882850","","memberRossonWye","memberRossonWye","https://www.tripadvisor.co.uk/Profile/memberRossonWye","https://media-cdn.tripadvisor.com/media/photo-s/03/0a/94/00/memberrossonwye.jpg","","No","4","Rooms: 4
Service: 5
Sleep Quality: 5","Perfect for an early flight","You'd only be staying here if you were using the airport and for that it was spot-on. Brilliant location, short hop across the road to the terminal. Rooms were well appointed, clean and quiet. Our early alarm call worked and breakfast was very good and available from 4am (cooked breakfast from 6am). If using the airport again, we would definitely stay here again.","2","","2018-08-31","2018-09-08","2018-09-08","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r614882850-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"614746196","","lizzie b","Navigator09805847508","https://www.tripadvisor.co.uk/Profile/Navigator09805847508","https://media-cdn.tripadvisor.com/media/photo-s/01/f4/72/68/cat61.jpg","","No","4","","Modern Hotel","We stayed here for one night as we had an early flight the next morning.
It is a modern hotel with very comfortable rooms and nice soft bedding. It had everything you needed. Hairdryer, ironing board and iron, with tea and coffee making facilities. 
The rooms were very comfortable a little on the small side but all you need for a short stay. We didn’t eat in the hotel so can’t comment on the food.","0","","2018-08-31","2018-09-08","2018-09-07","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r614746196-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"613978095","","Shanzusam","Shanzusam","https://www.tripadvisor.co.uk/Profile/Shanzusam","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg","Teignmouth","No","4","","CONVENIENT","We stayed the night at Hampton with our children and grandchildren prior to an early morning flight. We parked at the adjacent multi-floor car park, an arrangement that proved ideal. The hotel impressed, in all but one regard - clean and efficiently run by friendly staff who coped very well with a number of issues we witnessed - a medical emergency among them. However, the service in the restaurant was, as we were warned by Trip Advisor, disappointingly slow at a busy time. We waited for over an hour for the ice cream that came with one child's meal. This was a pity, because although the menu was limited, the food proved surprisingly good and the main course was delivered reasonably quickly. That quibble aside, we enjoyed a very peaceful night and the usual noisy airport intrusions were completely absent; we didn't hear any aircraft taking off, nor doors slamming or people making their way up & down the corridors! Amazing sound-proofing! As for the continental breakfast - excellent! We'll certainly use this hotel again.","0","","2018-09-30","2018-09-05","2018-09-04","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r613978095-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"613060612","","culsweetheart","culsweetheart","https://www.tripadvisor.co.uk/Profile/culsweetheart","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/98/avatar024.jpg","","No","5","","Fantastic Service","We had to book 2 rooms at the hotel, last minute, due to our flight being cancelled. We checked in at 11pm after a fraught and worrying time trying to arrange alternative flights so stress levels were a bit high. The 2 lovely girls on reception were amazing. They could not do enough for us and should be recognised by this hotel for their outstanding service! Unfortunately We cannot remember their names but they were both blonde if that helps and we stayed on the night of the 7th August. The one girl had finished her shift but stayed on until she was sure that we had rooms for the night. We had a problem with one of our cards and she remained calm and professional while we sortedcsomething else out. With 3 children in tow this was invaluable. The rooms were super and the breakfast was very nice. Would definitely stay again and would recommend to anyone. Thanks again 😊","1","","2018-08-31","2018-09-02","2018-09-02","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r613060612-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"612957425","","royword","royword","https://www.tripadvisor.co.uk/Profile/royword","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","Bristol","No","3","","Overnight stay","Having a late incoming flight and early departure I stoped at this hotel
Hotel was average 
The room smelt like the last guest had cooked kippers in the room this is why I will only say it’s average 
Early morning when I went to check out there was several people waiting to check out with only one member of staff on the desk so I could not wait to check out
Overall disappointing not what I was expecting","0","","2018-08-31","2018-09-01","2018-09-01","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r612957425-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"612785563","","Pinpan52","345grahaml","https://www.tripadvisor.co.uk/Profile/345grahaml","https://media-cdn.tripadvisor.com/media/photo-o/18/37/f9/d3/graham-l.jpg","Pully","No","4","","A good airport hotel - excellent breakfast","Having a late night flight arriving in Bristol and an early morning flight leaving 72 hours later, the Hampton seemed a good choice. Being so close to the airport terminal, I feared for the noise and when I was given a room overlooking the access road and the planes this just enhanced my concern. In fact, the room was very quiet. The only disturbance was a noisy A/C thermostat which kept making a loud click as it kicked in and out. The room wasn't enormous but was perfectly adequate for a short stay and the bathroom (shower only) was well appointed. The mattress (always a plus point in Hilton Hotels in my experience) was VERY firm but comfortable. Unfortunately, the down duvet was too hot for my liking even with the AC turned down to a minimum and the hotel doesn't carry blankets (why oh why do hotels around the world do this????). Breakfast was excellent for a hotel of this type - a good selection of hot and cold dishes and a good choice of fruit and cereals, and I was pleased to be able to have a good breakfast at 05:30 before I took my flight. All the major car rental companies are within walking distance so I hired my car the morning after I arrived, thereby saving one day's rental. The hotel staff was welcoming and efficient. I wouldn't want to spend a holiday there, but for a couple of nights between flights, this was a good choice.","2","","2018-08-31","2018-09-01","2018-09-01","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r612785563-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"612737948","","Gavin J","667gavinj","https://www.tripadvisor.co.uk/Profile/667gavinj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","Cardiff","No","3","","Wet room issue ","Seriously ... have you ever heard of a slope.   Morning showers were so uncomfortable - the bathroom became flooded and a slip hazard. I appreciate that we were put in a room that was specifically for a disabled person . Booked plenty of time in advance seriously disappointed and whilst the bed was comfy and room quite nice - this issue has just literally set me off to my holiday on a bad note. Paid 89 pounds and I’m packing wet items of clothing into my case. Not good Hilton ","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/69/77/6e/photo0jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/69/77/6f/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/69/77/70/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/69/77/71/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/69/77/72/photo4jpg.jpg","2018-09-30","2018-08-31","2018-08-31","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r612737948-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"612181806","","Mark O","F6737HJmarko","https://www.tripadvisor.co.uk/Profile/F6737HJmarko","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Bodmin","No","4","","Clean comfortable stop-over","Very nice, clean, comfortable hotel. Lots of plug sockets in the rooms. The staff were all very pleasant and got 2 rooms next to each other as requested. Breakfast was nice. Parking was very expensive and would have been better off doing an extra night in the airport car park.","0","","2018-08-31","2018-08-30","2018-08-30","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r612181806-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"611952049","","Jessica K","Mrsjk76","https://www.tripadvisor.co.uk/Profile/Mrsjk76","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/7b/default-avatar-2020-6.jpg","Devon","No","4","Value: 4
Rooms: 4
Service: 5","Great hotel and unfortunate issue resolved very well","The hotel is great.  Very close to the airport, we walked with our cases and a child.  The room was very comfy and had all the amenities we needed.  Unfortunately we were woken by an alarm in our room at midnight and a staff member had to come and turn off the aircon for it to stop, which woke our daughter and meant we could not use the aircon so it was very hot.  We had to get up at 3.45am for a flight so did not sleep much.  However, i complained at the desk in the morning and our full stay price was refunded within a couple of days and we were credited some Hilton points by way of an apology.

Unfortunately issues occur, and on the basis of the way that Hilton dealt with our issue i would absolutely recommend them for their excellent customer service.  I imagine without the alarm/aircon issue our stay would have been perfect and we would definitely stay there again.","0","","2018-08-31","2018-08-29","2018-08-29","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r611952049-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"611835334","","J L","JL207","https://www.tripadvisor.co.uk/Profile/JL207","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Tavistock","No","4","","Good location ","The hotel is smart and comfortable with early breakfast available and 5 minutes walk to the terminal.  There is no parking with hotel so you have to book airport parking. Wi fi is included and restaurant is basic but ok.","0","","2018-08-31","2018-08-29","2018-08-29","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r611835334-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"611790896","","Full2001","Full2001","https://www.tripadvisor.co.uk/Profile/Full2001","https://media-cdn.tripadvisor.com/media/photo-o/06/6c/ea/1f/full2001.jpg","Taunton","No","5","Rooms: 5
Location: 5
Service: 5","Great value and couldn't be closer to the airport","Stayed here recently when due to fly out of Bristol the next day. My wife can't walk far since a car accident so we thought a stop over might help the pain and make life easier. Hotel staff were very friendly and attentive. The hotel was very clean and the room a good size for the money. Food was great and pretty good value. 
The airport is literally just across the road.","0","","2018-08-31","2018-08-29","2018-08-28","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r611790896-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"611698243","","looking4wardtomyhols","looking4wardtomyhols","https://www.tripadvisor.co.uk/Profile/looking4wardtomyhols","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","Swansea","No","4","","Great stopover","Stayed here for one night before a recent flight, we had a lovely stay, ate at the hotel which was very pleasant,service was good and food was nice.
Rooms are clean fresh and modern, would recommend staying.
We parked in the car park opposite the hotel which is the airport car park.","1","","2018-08-31","2018-08-28","2018-08-28","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r611698243-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"611690084","","Mihail D","DrMishu","https://www.tripadvisor.co.uk/Profile/DrMishu","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","Vaxjo","No","5","","Fresh and clean","I chose this hotel because I needed to be close to the airport. Good choice. It is fresh, clean and worth it. The food could get better but you won’t starve. 
The gym is fresh as well, nothing fancy, you can do what you must do in a gym. The personal is friendly and helpful.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/5d/c2/d1/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/5d/c2/d0/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/5d/c2/cd/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/14/5d/c2/ca/photo0jpg.jpg","2018-08-31","2018-08-28","2018-08-28","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r611690084-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"611683600","","FERGVSFOOD","FERGVSFOOD","https://www.tripadvisor.co.uk/Profile/FERGVSFOOD","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0a/db/df/fergvsfood.jpg","Plympton","No","5","Value: 5
Rooms: 5
Service: 5","Great stay , highly recommend !","We stayed for one night before our flight to Florida, 
Really happy with our room , super clean , fresh and modern , lovely ice cold aircon meant we got a good sleep.
Food and beer was actually fairly priced and although the food side of the menu was a bit limited , we were happy with the burger and pizzas we had.
Lovely friendly staff ,clearly training is being well received here , they are a credit to the hotel.","0","","2018-08-31","2018-08-28","2018-08-28","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r611683600-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"610861612","","TrishH969","TrishH969","https://www.tripadvisor.co.uk/Profile/TrishH969","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","La Redorte","No","5","Rooms: 5
Service: 5
Sleep Quality: 5","Amazingly peaceful night next to a busy airport!","The hotel is literally within yards of Bristol Airport (though shuttle bus back to departure gate advised as by road it must be over 1 mile).  Very pleasant, clean and fresh hotel.  Very helpful staff.  Comfortable rooms with all essentials.  Bar and Restaurant food available.  Amazing selection of hot and cold foods for breakfast - self-service.  Evening bar menu a bit limited but the burgers were good.  Fantastic cappuchino coffee - best ever. Very happy to recommend this hotel.","0","","2018-08-31","2018-08-27","2018-08-27","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r610861612-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"610619533","","lynda r","lyndawelly45","https://www.tripadvisor.co.uk/Profile/lyndawelly45","https://media-cdn.tripadvisor.com/media/photo-o/06/a5/bd/40/lyndawelly45.jpg","Agnac","No","4","Cleanliness: 4
Service: 4
Sleep Quality: 5","very convenient for the airport but not cheap !","I stayed one night before getting my flight the next day, the location is brilliant just a short walk through the car park and your at the terminal. my room was clean and comfortable, wifi worked well. I had a snack in the bar of a jacket potato which was awful blackened skin just warm and the Tuna mayonnaise was sloppy and was nearly all Mayo, so I wasn't really impressed the bar area was very busy with lots of families and a long wait for food so I didn't bother sending it back as I was on my own and didn't want to wait for another meal. breakfast was good nothing fancy just typical buffet breakfast, all in all I found it quite expensive at £107 for one person for one night, but only alternative is to get transport into Bristol.","0","","2018-08-31","2018-08-26","2018-08-26","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r610619533-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"610588766","","Paganbilly","Paganbilly","https://www.tripadvisor.co.uk/Profile/Paganbilly","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","Bradford-on-Avon","No","2","","Poor food reflects badly on very comfortable hotel","We stayed overnight due to an early morning flight. The hotel is very clean and comfortable and the staff are very helpful. However the food is poor and reflects badly on the hotel as a whole. I was able to talk to the manager about my experience but am not sure if this will make a difference. On looking at other reviews I see my complaints are similar to previous guests. Please do something about the quality of the food as it spoils a good hotel experience
Mick Wood","2","","2018-08-31","2018-08-26","2018-08-26","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r610588766-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"610309691","","Travelling_Footy_Fan","Travelling_Footy_Fan","https://www.tripadvisor.co.uk/Profile/Travelling_Footy_Fan","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","Bristol","No","4","","Turned into a positive experience ","After a less than satisfactory booking process and stay, the hotel completely turned around our experience to make it a place we would recommend and hopefully return. We stayed before departing on holiday in a good sized and clean room. Hotel is within walking distance to terminal. Only negatives I can say now would be the car parking situation and the staff still need to be trained with it being a new hotel
","0","","2018-06-30","2018-08-25","2018-08-25","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r610309691-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"610229674","","Kinellar223344","Kinellar223344","https://www.tripadvisor.co.uk/Profile/Kinellar223344","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Aberdeenshire","No","4","Rooms: 5
Cleanliness: 5
Service: 4","An excellent and conveniently sited hotel","The bedroom was clean, very comfortable and well appointed. The entire hotel was tastefully decorated in a pleasing palate of colours. While the restaurant area was basic it was perfectly adequate for an airport hotel where most people are staying only one night. The dinner menu was somewhat curtailed the evening we stayed due to a technical problem with the kitchen equipment.","1","","2018-08-31","2018-08-25","2018-08-25","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r610229674-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"609908147","","M3evodakar","M3evodakar","https://www.tripadvisor.co.uk/Profile/M3evodakar","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","Plymouth","No","4","","Early Flight","Early morning flight so a great location, staff friendly, bar, good a couple of issues that e mailed on rapid response couldn’t rectify for me while I was there didn’t want to be disturbed, I guess the only issue is why hadn’t the issues beef noticed before.","0","","2018-08-31","2018-08-24","2018-08-24","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r609908147-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"609647607","","beautifulbutts","beautifulbutts","https://www.tripadvisor.co.uk/Profile/beautifulbutts","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","Devon","No","5","","Great stay","We stayed here the night before our flight, it’s perfect. The room was well presented and clean. The breakfast was ideal and the staff were friendly. It’s very quiet, no plane noises.
Definitely recommend.","0","","2018-08-31","2018-08-23","2018-08-23","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r609647607-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"609334881","","Hayley G","549hayleyg","https://www.tripadvisor.co.uk/Profile/549hayleyg","https://media-cdn.tripadvisor.com/media/photo-o/13/24/ef/a7/hayley-g.jpg","Newcastle upon Tyne","No","5","","Overnight stay ","We stayed overnight as we had a early flight the following morning. Ideal locations less then 5min walk to airport, Room was clean breakfast was amazing. Friendly staff. We arrived just after midnight as our flight to Bristol was delayed and we had a slight problem with payment as I'd left the cash at home and had changed the rest of my cash to euros our card wouldn't work in the card reader but my partner walked back to the airport to draw cash out the guy on reception checked me in so I could get to the room while waiting for my partner to return with payment he told us we could settle on checkout but I'm a worrier and like to pay before.","0","","2017-10-31","2018-08-22","2018-08-22","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r609334881-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
